"","Death_ID","Death_Date","final_lat","final_lon","Hurricane","TIC"
"4826166","2016_125785",2016-09-03,30.15962,-85.64819,"HERMINE",1
"4826169","2016_125788",2016-09-03,28.7529,-82.27601,"HERMINE",1
"4826170","2016_125789",2016-09-03,27.07528,-82.18164,"HERMINE",1
"4826171","2016_125790",2016-09-03,28.31431,-80.67761,"HERMINE",1
"4826173","2016_125792",2016-09-03,26.81245,-80.30991,"HERMINE",1
"4826174","2016_125793",2016-09-03,26.34514,-80.13943,"HERMINE",1
"4826175","2016_125794",2016-09-03,30.42861,-87.17797,"HERMINE",1
"4826176","2016_125795",2016-09-03,27.30665,-80.3667,"HERMINE",1
"4826178","2016_125797",2016-09-03,28.46831,-82.49643,"HERMINE",1
"4826180","2016_125799",2016-09-03,28.14994,-80.6544,"HERMINE",1
"4826181","2016_125800",2016-09-03,25.68425,-80.31936,"HERMINE",1
"4826182","2016_125801",2016-09-03,30.43619,-87.20674,"HERMINE",1
"4826183","2016_125802",2016-09-03,27.14655,-80.87365,"HERMINE",1
"4826184","2016_125803",2016-09-03,29.03012,-82.09566,"HERMINE",1
"4826185","2016_125804",2016-09-03,26.59277,-80.16592,"HERMINE",1
"4826188","2016_125807",2016-09-03,25.69101,-80.43396,"HERMINE",1
"4826189","2016_125808",2016-09-03,25.84381,-80.12305,"HERMINE",1
"4826190","2016_125809",2016-09-03,26.26899,-80.23858,"HERMINE",1
"4826192","2016_125811",2016-09-03,27.6487,-80.38206,"HERMINE",1
"4826193","2016_125812",2016-09-03,27.88397,-81.71923,"HERMINE",1
"4826194","2016_125813",2016-09-03,28.07058,-82.00201,"HERMINE",1
"4826195","2016_125814",2016-09-03,26.24071,-80.228,"HERMINE",1
"4826196","2016_125815",2016-09-03,28.26796,-82.62686,"HERMINE",1
"4826197","2016_125816",2016-09-03,27.95644,-82.45181,"HERMINE",1
"4826198","2016_125817",2016-09-03,27.97729,-82.44577,"HERMINE",1
"4826199","2016_125818",2016-09-03,28.11743,-80.67513,"HERMINE",1
"4826200","2016_125819",2016-09-03,28.29156,-81.32997,"HERMINE",1
"4826201","2016_125820",2016-09-03,28.00055,-81.67042,"HERMINE",1
"4826202","2016_125821",2016-09-03,27.51683,-81.82819,"HERMINE",1
"4826203","2016_125822",2016-09-03,27.63821,-81.82968,"HERMINE",1
"4826204","2016_125823",2016-09-03,28.34977,-81.64082,"HERMINE",1
"4826206","2016_125825",2016-09-03,27.45832,-81.47519,"HERMINE",1
"4826207","2016_125826",2016-09-03,25.99849,-80.21244,"HERMINE",1
"4826208","2016_125827",2016-09-03,27.82223,-81.54201,"HERMINE",1
"4826209","2016_125828",2016-09-03,28.11,-82.03801,"HERMINE",1
"4826210","2016_125829",2016-09-03,26.31555,-80.13688,"HERMINE",1
"4826211","2016_125830",2016-09-03,30.16956,-85.60077,"HERMINE",1
"4826212","2016_125831",2016-09-03,25.95598,-80.26182,"HERMINE",1
"4826213","2016_125832",2016-09-03,26.97295,-82.12778,"HERMINE",1
"4826214","2016_125833",2016-09-03,26.10381,-81.7349,"HERMINE",1
"4826215","2016_125834",2016-09-03,26.17175,-80.2172,"HERMINE",1
"4826216","2016_125835",2016-09-03,26.63619,-81.9728,"HERMINE",1
"4826217","2016_125836",2016-09-03,29.25431,-81.03969,"HERMINE",1
"4826218","2016_125837",2016-09-03,30.69627,-84.96273,"HERMINE",1
"4826219","2016_125838",2016-09-03,26.96979,-82.071,"HERMINE",1
"4826221","2016_125840",2016-09-03,28.53946,-81.3916,"HERMINE",1
"4826222","2016_125841",2016-09-03,28.66166,-81.48346,"HERMINE",1
"4826224","2016_125843",2016-09-03,26.00225,-80.18288,"HERMINE",1
"4826225","2016_125844",2016-09-03,29.06716,-82.22839,"HERMINE",1
"4826227","2016_125846",2016-09-03,28.21158,-82.6621,"HERMINE",1
"4826229","2016_125848",2016-09-03,30.53922,-87.28735,"HERMINE",1
"4826230","2016_125849",2016-09-03,28.10714,-81.97186,"HERMINE",1
"4826231","2016_125850",2016-09-03,30.65279,-87.18582,"HERMINE",1
"4826232","2016_125851",2016-09-03,25.88202,-80.17512,"HERMINE",1
"4826233","2016_125852",2016-09-03,27.65971,-80.40059,"HERMINE",1
"4826236","2016_125855",2016-09-03,25.75778,-80.44541,"HERMINE",1
"4826237","2016_125856",2016-09-03,28.37972,-82.65066,"HERMINE",1
"4826238","2016_125857",2016-09-03,26.47341,-80.09905,"HERMINE",1
"4826239","2016_125858",2016-09-03,28.20646,-82.39765,"HERMINE",1
"4826241","2016_125860",2016-09-03,30.15811,-85.63933,"HERMINE",1
"4826242","2016_125861",2016-09-03,25.92384,-80.30619,"HERMINE",1
"4826243","2016_125862",2016-09-03,28.36301,-81.66577,"HERMINE",1
"4826244","2016_125863",2016-09-03,29.01787,-81.30395,"HERMINE",1
"4826246","2016_125865",2016-09-03,26.2952,-80.19833,"HERMINE",1
"4826247","2016_125866",2016-09-03,27.64379,-81.82136,"HERMINE",1
"4826249","2016_125868",2016-09-03,26.35815,-80.19123,"HERMINE",1
"4826252","2016_125871",2016-09-03,25.95472,-80.13758,"HERMINE",1
"4826253","2016_125872",2016-09-03,26.96472,-82.34378,"HERMINE",1
"4826255","2016_125874",2016-09-03,26.19959,-81.64786,"HERMINE",1
"4826256","2016_125875",2016-09-03,26.29131,-80.28628,"HERMINE",1
"4826257","2016_125876",2016-09-03,27.99388,-82.29469,"HERMINE",1
"4826259","2016_125878",2016-09-03,27.33693,-80.32573,"HERMINE",1
"4826260","2016_125879",2016-09-03,28.0405,-81.76689,"HERMINE",1
"4826261","2016_125880",2016-09-03,28.02163,-81.90895,"HERMINE",1
"4826262","2016_125881",2016-09-03,29.22467,-81.06371,"HERMINE",1
"4826263","2016_125882",2016-09-03,27.2706,-80.267,"HERMINE",1
"4826265","2016_125884",2016-09-03,27.34724,-80.34882,"HERMINE",1
"4826266","2016_125885",2016-09-03,27.41451,-80.35079,"HERMINE",1
"4826267","2016_125886",2016-09-03,25.88417,-80.19004,"HERMINE",1
"4826268","2016_125887",2016-09-03,30.70669,-84.93924,"HERMINE",1
"4826269","2016_125888",2016-09-03,29.06472,-81.32332,"HERMINE",1
"4826270","2016_125889",2016-09-03,28.7895,-81.14077,"HERMINE",1
"4826272","2016_125891",2016-09-03,26.97897,-82.09247,"HERMINE",1
"4826274","2016_125893",2016-09-03,28.03293,-81.73184,"HERMINE",1
"4826275","2016_125894",2016-09-03,27.25546,-80.2703,"HERMINE",1
"4826276","2016_125895",2016-09-03,30.61916,-84.40964,"HERMINE",1
"4826277","2016_125896",2016-09-03,25.93767,-80.27991,"HERMINE",1
"4826278","2016_125897",2016-09-03,28.52154,-82.50924,"HERMINE",1
"4826279","2016_125898",2016-09-03,26.21352,-80.18711,"HERMINE",1
"4826280","2016_125899",2016-09-03,25.92673,-80.32271,"HERMINE",1
"4826282","2016_125901",2016-09-03,28.56425,-82.36889,"HERMINE",1
"4826284","2016_125903",2016-09-03,26.49337,-81.85588,"HERMINE",1
"4826285","2016_125904",2016-09-03,25.8754,-80.31303,"HERMINE",1
"4826286","2016_125905",2016-09-03,25.69122,-80.4349,"HERMINE",1
"4826287","2016_125906",2016-09-03,29.856,-84.67566,"HERMINE",1
"4826288","2016_125907",2016-09-03,26.66892,-81.88585,"HERMINE",1
"4826290","2016_125909",2016-09-03,26.28676,-80.08157,"HERMINE",1
"4826291","2016_125910",2016-09-03,29.00059,-82.15,"HERMINE",1
"4826292","2016_125911",2016-09-03,27.65347,-80.39187,"HERMINE",1
"4826293","2016_125912",2016-09-03,26.23815,-81.6542,"HERMINE",1
"4826296","2016_125915",2016-09-03,28.03391,-81.66469,"HERMINE",1
"4826297","2016_125916",2016-09-03,26.36958,-80.17561,"HERMINE",1
"4826299","2016_125918",2016-09-03,26.53094,-80.1698,"HERMINE",1
"4826301","2016_125920",2016-09-03,26.53545,-80.08033,"HERMINE",1
"4826302","2016_125921",2016-09-03,29.17101,-81.00692,"HERMINE",1
"4826303","2016_125922",2016-09-03,26.76615,-80.07445,"HERMINE",1
"4826305","2016_125924",2016-09-03,28.10252,-81.98088,"HERMINE",1
"4826308","2016_125927",2016-09-03,25.72557,-80.352,"HERMINE",1
"4826309","2016_125928",2016-09-03,25.85623,-80.24561,"HERMINE",1
"4826310","2016_125929",2016-09-03,28.03526,-82.40202,"HERMINE",1
"4826311","2016_125930",2016-09-03,27.12566,-81.33272,"HERMINE",1
"4826312","2016_125931",2016-09-03,28.40474,-81.41963,"HERMINE",1
"4826313","2016_125932",2016-09-03,25.90044,-80.17338,"HERMINE",1
"4826316","2016_125935",2016-09-03,27.99578,-82.33547,"HERMINE",1
"4826318","2016_125937",2016-09-03,29.16764,-81.36837,"HERMINE",1
"4826319","2016_125938",2016-09-03,29.24799,-81.05295,"HERMINE",1
"4826320","2016_125939",2016-09-03,25.7802,-80.23788,"HERMINE",1
"4826322","2016_125941",2016-09-03,28.90313,-81.26317,"HERMINE",1
"4826323","2016_125942",2016-09-03,27.25092,-80.40874,"HERMINE",1
"4826325","2016_125944",2016-09-03,26.51462,-80.09111,"HERMINE",1
"4826326","2016_125945",2016-09-03,25.97722,-80.33733,"HERMINE",1
"4826327","2016_125946",2016-09-03,27.98601,-81.95204,"HERMINE",1
"4826328","2016_125947",2016-09-03,25.82298,-80.1923,"HERMINE",1
"4826329","2016_125948",2016-09-03,27.57798,-80.37411,"HERMINE",1
"4826330","2016_125949",2016-09-03,26.13987,-81.7293,"HERMINE",1
"4826331","2016_125950",2016-09-03,29.25617,-81.0255,"HERMINE",1
"4826333","2016_125952",2016-09-03,29.17905,-80.98647,"HERMINE",1
"4826335","2016_125954",2016-09-03,26.22661,-81.66007,"HERMINE",1
"4826338","2016_125957",2016-09-03,26.98956,-82.02656,"HERMINE",1
"4826339","2016_125958",2016-09-03,26.21622,-80.22763,"HERMINE",1
"4826341","2016_125960",2016-09-03,26.30239,-81.82407,"HERMINE",1
"4826343","2016_125962",2016-09-03,28.27521,-81.46822,"HERMINE",1
"4826344","2016_125963",2016-09-03,25.63764,-80.31618,"HERMINE",1
"4826345","2016_125964",2016-09-03,27.88834,-82.32462,"HERMINE",1
"4826346","2016_125965",2016-09-03,30.40577,-86.95756,"HERMINE",1
"4826347","2016_125966",2016-09-03,29.24955,-81.09922,"HERMINE",1
"4826348","2016_125967",2016-09-03,28.79206,-81.23759,"HERMINE",1
"4826349","2016_125968",2016-09-03,25.6859,-80.40746,"HERMINE",1
"4826350","2016_125969",2016-09-03,25.85511,-80.12689,"HERMINE",1
"4826353","2016_125972",2016-09-03,24.55024,-81.78157,"HERMINE",1
"4826354","2016_125973",2016-09-03,28.01997,-80.61333,"HERMINE",1
"4826355","2016_125974",2016-09-03,28.04731,-82.15041,"HERMINE",1
"4826356","2016_125975",2016-09-03,28.95837,-81.29174,"HERMINE",1
"4826358","2016_125977",2016-09-03,25.69431,-80.16097,"HERMINE",1
"4826360","2016_125979",2016-09-03,26.8071,-80.06537,"HERMINE",1
"4826362","2016_125981",2016-09-03,28.59325,-81.32264,"HERMINE",1
"4826363","2016_125982",2016-09-03,25.87735,-80.27582,"HERMINE",1
"4826364","2016_125983",2016-09-03,29.35937,-81.14987,"HERMINE",1
"4826366","2016_125985",2016-09-03,27.91966,-80.6463,"HERMINE",1
"4826367","2016_125986",2016-09-03,26.13558,-80.12833,"HERMINE",1
"4826368","2016_125987",2016-09-03,26.39677,-80.18036,"HERMINE",1
"4826369","2016_125988",2016-09-03,25.99528,-80.12906,"HERMINE",1
"4826370","2016_125989",2016-09-03,28.82403,-81.35005,"HERMINE",1
"4826371","2016_125990",2016-09-03,26.52198,-81.87349,"HERMINE",1
"4826372","2016_125991",2016-09-03,26.6301,-80.09291,"HERMINE",1
"4826373","2016_125992",2016-09-03,27.85478,-82.29368,"HERMINE",1
"4826379","2016_125998",2016-09-03,26.65458,-80.0975,"HERMINE",1
"4826380","2016_125999",2016-09-03,26.99864,-82.07765,"HERMINE",1
"4826381","2016_126000",2016-09-03,26.00385,-80.32745,"HERMINE",1
"4826382","2016_126001",2016-09-03,26.22127,-80.21845,"HERMINE",1
"4826383","2016_126002",2016-09-03,26.5814,-80.0846,"HERMINE",1
"4826384","2016_126003",2016-09-03,25.86988,-80.28148,"HERMINE",1
"4826387","2016_126006",2016-09-03,29.0724,-82.22446,"HERMINE",1
"4826388","2016_126007",2016-09-03,29.07557,-81.06126,"HERMINE",1
"4826389","2016_126008",2016-09-03,25.91031,-80.19162,"HERMINE",1
"4826390","2016_126009",2016-09-03,26.02633,-80.15755,"HERMINE",1
"4826391","2016_126010",2016-09-04,26.1179,-80.16661,"HERMINE",2
"4826392","2016_126011",2016-09-04,25.69601,-80.43791,"HERMINE",2
"4826393","2016_126012",2016-09-04,30.53979,-87.28401,"HERMINE",2
"4826394","2016_126013",2016-09-04,25.94382,-80.23773,"HERMINE",2
"4826395","2016_126014",2016-09-04,30.10507,-83.59914,"HERMINE",2
"4826396","2016_126015",2016-09-04,28.38199,-81.42101,"HERMINE",2
"4826397","2016_126016",2016-09-04,28.56276,-81.46342,"HERMINE",2
"4826398","2016_126017",2016-09-04,27.64034,-81.82793,"HERMINE",2
"4826399","2016_126018",2016-09-04,26.25773,-81.81223,"HERMINE",2
"4826401","2016_126020",2016-09-04,29.01787,-81.30395,"HERMINE",2
"4826402","2016_126021",2016-09-04,28.89567,-82.46293,"HERMINE",2
"4826403","2016_126022",2016-09-04,25.69027,-80.45837,"HERMINE",2
"4826405","2016_126024",2016-09-04,28.99544,-82.47131,"HERMINE",2
"4826406","2016_126025",2016-09-04,26.00459,-80.13661,"HERMINE",2
"4826407","2016_126026",2016-09-04,29.35005,-81.07147,"HERMINE",2
"4826408","2016_126027",2016-09-04,27.98123,-82.42129,"HERMINE",2
"4826409","2016_126028",2016-09-04,28.31056,-80.75106,"HERMINE",2
"4826410","2016_126029",2016-09-04,28.25544,-80.69712,"HERMINE",2
"4826413","2016_126032",2016-09-04,30.43657,-87.29295,"HERMINE",2
"4826414","2016_126033",2016-09-04,25.98866,-80.21318,"HERMINE",2
"4826416","2016_126035",2016-09-04,28.14187,-80.64073,"HERMINE",2
"4826417","2016_126036",2016-09-04,26.4643,-80.14173,"HERMINE",2
"4826419","2016_126038",2016-09-04,25.93324,-80.30613,"HERMINE",2
"4826421","2016_126040",2016-09-04,28.92919,-81.25892,"HERMINE",2
"4826422","2016_126041",2016-09-04,25.77257,-80.30047,"HERMINE",2
"4826423","2016_126042",2016-09-04,25.77256,-80.20312,"HERMINE",2
"4826424","2016_126043",2016-09-04,26.20571,-80.10648,"HERMINE",2
"4826426","2016_126045",2016-09-04,28.13356,-81.93345,"HERMINE",2
"4826427","2016_126046",2016-09-04,28.00755,-81.70069,"HERMINE",2
"4826428","2016_126047",2016-09-04,26.01074,-80.4184,"HERMINE",2
"4826429","2016_126048",2016-09-04,27.245378,-80.254481,"HERMINE",2
"4826432","2016_126051",2016-09-04,26.15642,-80.27366,"HERMINE",2
"4826433","2016_126052",2016-09-04,29.27543,-81.05479,"HERMINE",2
"4826434","2016_126053",2016-09-04,28.80384,-82.32931,"HERMINE",2
"4826435","2016_126054",2016-09-04,28.65213,-81.30741,"HERMINE",2
"4826440","2016_126059",2016-09-04,28.65804,-81.44662,"HERMINE",2
"4826441","2016_126060",2016-09-04,28.1616,-81.61914,"HERMINE",2
"4826443","2016_126062",2016-09-04,28.20152,-82.51422,"HERMINE",2
"4826444","2016_126063",2016-09-04,27.16966,-80.20954,"HERMINE",2
"4826445","2016_126064",2016-09-04,27.04074,-82.27613,"HERMINE",2
"4826447","2016_126066",2016-09-04,30.67499,-87.32003,"HERMINE",2
"4826448","2016_126067",2016-09-04,25.83599,-80.24396,"HERMINE",2
"4826450","2016_126069",2016-09-04,25.8813,-80.24078,"HERMINE",2
"4826452","2016_126071",2016-09-04,27.88974,-81.84439,"HERMINE",2
"4826453","2016_126072",2016-09-04,25.94608,-80.14514,"HERMINE",2
"4826455","2016_126074",2016-09-04,25.4828,-80.42002,"HERMINE",2
"4826460","2016_126079",2016-09-04,30.81662,-86.49755,"HERMINE",2
"4826462","2016_126081",2016-09-04,27.28126,-80.32513,"HERMINE",2
"4826463","2016_126082",2016-09-04,30.49488,-87.20205,"HERMINE",2
"4826464","2016_126083",2016-09-04,25.95969,-80.22094,"HERMINE",2
"4826465","2016_126084",2016-09-04,26.35815,-80.14986,"HERMINE",2
"4826466","2016_126085",2016-09-04,25.50777,-80.40009,"HERMINE",2
"4826467","2016_126086",2016-09-04,26.28391,-80.10016,"HERMINE",2
"4826468","2016_126087",2016-09-04,26.56282,-80.1461,"HERMINE",2
"4826469","2016_126088",2016-09-04,27.62584,-80.42353,"HERMINE",2
"4826470","2016_126089",2016-09-04,25.7937,-80.19739,"HERMINE",2
"4826471","2016_126090",2016-09-04,27.33506,-80.37768,"HERMINE",2
"4826472","2016_126091",2016-09-04,26.22442,-80.13323,"HERMINE",2
"4826473","2016_126092",2016-09-04,27.2908,-80.30129,"HERMINE",2
"4826474","2016_126093",2016-09-04,26.992,-82.09851,"HERMINE",2
"4826479","2016_126098",2016-09-04,28.53362,-81.5397,"HERMINE",2
"4826480","2016_126099",2016-09-04,28.57343,-82.39747,"HERMINE",2
"4826482","2016_126101",2016-09-04,26.58907,-82.03436,"HERMINE",2
"4826483","2016_126102",2016-09-04,29.03725,-81.31633,"HERMINE",2
"4826484","2016_126103",2016-09-04,26.14115,-80.13236,"HERMINE",2
"4826485","2016_126104",2016-09-04,28.18995,-80.68311,"HERMINE",2
"4826486","2016_126105",2016-09-04,25.9033,-80.19302,"HERMINE",2
"4826487","2016_126106",2016-09-04,28.02322,-81.63425,"HERMINE",2
"4826488","2016_126107",2016-09-04,26.38482,-81.8048,"HERMINE",2
"4826491","2016_126110",2016-09-04,29.13271,-81.04756,"HERMINE",2
"4826492","2016_126111",2016-09-04,28.40946,-82.33457,"HERMINE",2
"4826493","2016_126112",2016-09-04,25.59183,-80.35366,"HERMINE",2
"4826494","2016_126113",2016-09-04,26.27517,-80.18153,"HERMINE",2
"4826495","2016_126114",2016-09-04,26.16374,-80.27356,"HERMINE",2
"4826496","2016_126115",2016-09-04,25.8176,-80.32825,"HERMINE",2
"4826498","2016_126117",2016-09-04,26.44822,-80.14991,"HERMINE",2
"4826499","2016_126118",2016-09-04,26.52373,-80.08227,"HERMINE",2
"4826504","2016_126123",2016-09-04,28.79075,-81.22467,"HERMINE",2
"4826507","2016_126126",2016-09-04,29.05816,-82.34319,"HERMINE",2
"4826509","2016_126128",2016-09-04,28.76039,-81.35012,"HERMINE",2
"4826510","2016_126129",2016-09-04,28.39891,-81.50618,"HERMINE",2
"4826511","2016_126130",2016-09-04,26.74012,-80.04065,"HERMINE",2
"4826513","2016_126132",2016-09-04,25.88097,-80.21264,"HERMINE",2
"4826514","2016_126133",2016-09-04,25.99263,-80.13833,"HERMINE",2
"4826518","2016_126137",2016-09-04,28.91714,-81.22935,"HERMINE",2
"4826519","2016_126138",2016-09-04,26.09926,-80.17187,"HERMINE",2
"4826520","2016_126139",2016-09-04,28.46195,-82.56687,"HERMINE",2
"4826521","2016_126140",2016-09-04,28.07357,-82.41893,"HERMINE",2
"4826524","2016_126143",2016-09-04,28.07251,-82.43529,"HERMINE",2
"4826525","2016_126144",2016-09-04,25.71684,-80.44452,"HERMINE",2
"4826526","2016_126145",2016-09-04,28.31956,-81.41504,"HERMINE",2
"4826527","2016_126146",2016-09-04,28.28356,-82.14891,"HERMINE",2
"4826528","2016_126147",2016-09-04,30.46408,-87.26753,"HERMINE",2
"4826529","2016_126148",2016-09-04,30.45936,-87.3387,"HERMINE",2
"4826530","2016_126149",2016-09-04,26.30474,-81.80516,"HERMINE",2
"4826531","2016_126150",2016-09-04,26.13993,-80.18115,"HERMINE",2
"4826532","2016_126151",2016-09-04,30.43133,-87.23898,"HERMINE",2
"4826533","2016_126152",2016-09-04,26.71265,-80.07696,"HERMINE",2
"4826534","2016_126153",2016-09-04,25.92317,-80.33188,"HERMINE",2
"4826536","2016_126155",2016-09-04,30.47878,-84.20823,"HERMINE",2
"4826538","2016_126157",2016-09-04,28.11861,-81.94987,"HERMINE",2
"4826540","2016_126159",2016-09-04,26.29322,-80.18734,"HERMINE",2
"4826542","2016_126161",2016-09-04,25.87121,-80.2127,"HERMINE",2
"4826545","2016_126164",2016-09-04,26.17001,-80.21714,"HERMINE",2
"4826548","2016_126167",2016-09-04,28.15803,-82.49581,"HERMINE",2
"4826549","2016_126168",2016-09-04,26.21906,-80.1929,"HERMINE",2
"4826550","2016_126169",2016-09-04,28.51122,-81.39172,"HERMINE",2
"4826553","2016_126172",2016-09-04,25.77478,-80.3496,"HERMINE",2
"4826554","2016_126173",2016-09-04,25.45617,-80.48016,"HERMINE",2
"4826555","2016_126174",2016-09-04,28.70352,-81.20666,"HERMINE",2
"4826557","2016_126176",2016-09-04,26.07187,-80.22204,"HERMINE",2
"4826558","2016_126177",2016-09-04,26.14568,-80.1878,"HERMINE",2
"4826559","2016_126178",2016-09-04,26.89463,-80.07283,"HERMINE",2
"4826561","2016_126180",2016-09-04,28.01326,-81.97632,"HERMINE",2
"4826562","2016_126181",2016-09-04,28.045,-81.98113,"HERMINE",2
"4826564","2016_126183",2016-09-04,27.89971,-81.56174,"HERMINE",2
"4826566","2016_126185",2016-09-04,28.05631,-81.98263,"HERMINE",2
"4826567","2016_126186",2016-09-04,26.93839,-80.12702,"HERMINE",2
"4826568","2016_126187",2016-09-04,28.19969,-82.46726,"HERMINE",2
"4826569","2016_126188",2016-09-04,28.11791,-80.66104,"HERMINE",2
"4826570","2016_126189",2016-09-04,25.87488,-80.32265,"HERMINE",2
"4826571","2016_126190",2016-09-04,30.24534,-85.63688,"HERMINE",2
"4826577","2016_126196",2016-09-04,28.57571,-82.37725,"HERMINE",2
"4826581","2016_126200",2016-09-04,28.32521,-82.20136,"HERMINE",2
"4826584","2016_126203",2016-09-04,29.14161,-81.01824,"HERMINE",2
"4826585","2016_126204",2016-09-04,27.10904,-80.20657,"HERMINE",2
"4826586","2016_126205",2016-09-04,27.13192,-80.18347,"HERMINE",2
"4826589","2016_126208",2016-09-04,26.5907,-81.97062,"HERMINE",2
"4826590","2016_126209",2016-09-04,27.97597,-82.43874,"HERMINE",2
"4826591","2016_126210",2016-09-04,29.13359,-82.41237,"HERMINE",2
"4826592","2016_126211",2016-09-04,26.73565,-80.08929,"HERMINE",2
"4826593","2016_126212",2016-09-04,28.39997,-81.44887,"HERMINE",2
"4826594","2016_126213",2016-09-04,28.6846,-81.39751,"HERMINE",2
"4826595","2016_126214",2016-09-04,28.01104,-81.7241,"HERMINE",2
"4826596","2016_126215",2016-09-04,26.25233,-80.21353,"HERMINE",2
"4826597","2016_126216",2016-09-04,28.71891,-81.31476,"HERMINE",2
"4826600","2016_126219",2016-09-04,30.51643,-84.37602,"HERMINE",2
"4826601","2016_126220",2016-09-04,26.4704,-80.17045,"HERMINE",2
"4826602","2016_126221",2016-09-04,27.04728,-82.2158,"HERMINE",2
"4826603","2016_126222",2016-09-04,26.50722,-81.98569,"HERMINE",2
"4826604","2016_126223",2016-09-04,30.5915,-87.14622,"HERMINE",2
"4826606","2016_126225",2016-09-04,27.02775,-82.04288,"HERMINE",2
"4826608","2016_126227",2016-09-04,25.87606,-80.2696,"HERMINE",2
"4826610","2016_126229",2016-09-04,25.93271,-80.17299,"HERMINE",2
"4826611","2016_126230",2016-09-04,26.22954,-80.13185,"HERMINE",2
"4826612","2016_126231",2016-09-04,30.50293,-84.20081,"HERMINE",2
"4826616","2016_126235",2016-09-04,27.2838,-80.34715,"HERMINE",2
"4826618","2016_126237",2016-09-04,26.35584,-81.53144,"HERMINE",2
"4826620","2016_126239",2016-09-04,26.68774,-80.11438,"HERMINE",2
"4826621","2016_126240",2016-09-04,28.60064,-81.23426,"HERMINE",2
"4826622","2016_126241",2016-09-04,26.26783,-80.25764,"HERMINE",2
"4826623","2016_126242",2016-09-04,26.72111,-80.07511,"HERMINE",2
"4826625","2016_126244",2016-09-04,26.41194,-81.418,"HERMINE",2
"4826626","2016_126245",2016-09-04,26.52001,-80.11877,"HERMINE",2
"4826628","2016_126247",2016-09-04,27.04826,-82.15972,"HERMINE",2
"4826629","2016_126248",2016-09-04,26.06383,-80.21025,"HERMINE",2
"4826632","2016_126251",2016-09-04,26.74807,-81.51191,"HERMINE",2
"4826633","2016_126252",2016-09-04,26.62802,-80.14526,"HERMINE",2
"4826636","2016_126255",2016-09-04,28.14965,-81.97603,"HERMINE",2
"4826638","2016_126257",2016-09-04,27.76254,-80.49789,"HERMINE",2
"4826639","2016_126258",2016-09-04,26.21377,-80.14985,"HERMINE",2
"4826641","2016_126260",2016-09-04,25.93139,-81.68021,"HERMINE",2
"4826643","2016_126262",2016-09-04,27.87934,-80.5159,"HERMINE",2
"4826644","2016_126263",2016-09-04,28.58301,-81.32927,"HERMINE",2
"4826645","2016_126264",2016-09-04,27.20315,-80.27012,"HERMINE",2
"4826646","2016_126265",2016-09-04,28.0701,-82.41612,"HERMINE",2
"4826649","2016_126268",2016-09-04,26.04398,-80.22771,"HERMINE",2
"4826654","2016_126273",2016-09-04,25.88635,-80.28971,"HERMINE",2
"4826657","2016_126276",2016-09-04,25.79741,-80.21988,"HERMINE",2
"4826658","2016_126277",2016-09-04,26.94115,-82.32395,"HERMINE",2
"4826659","2016_126278",2016-09-04,30.2386,-84.24005,"HERMINE",2
"4826660","2016_126279",2016-09-04,30.58935,-87.12044,"HERMINE",2
"4826661","2016_126280",2016-09-04,28.68511,-81.40977,"HERMINE",2
"4826662","2016_126281",2016-09-04,26.53588,-81.85633,"HERMINE",2
"4826663","2016_126282",2016-09-04,28.57393,-81.56817,"HERMINE",2
"4826664","2016_126283",2016-09-04,25.84532,-80.28327,"HERMINE",2
"4826665","2016_126284",2016-09-04,28.52757,-81.35003,"HERMINE",2
"4826666","2016_126285",2016-09-04,26.70685,-80.22516,"HERMINE",2
"4826668","2016_126287",2016-09-04,25.93763,-80.26776,"HERMINE",2
"4826669","2016_126288",2016-09-04,26.56094,-80.06927,"HERMINE",2
"4826670","2016_126289",2016-09-04,28.00702,-81.90663,"HERMINE",2
"4826671","2016_126290",2016-09-04,30.80777,-86.58254,"HERMINE",2
"4826673","2016_126292",2016-09-04,26.47413,-80.14023,"HERMINE",2
"4826674","2016_126293",2016-09-04,30.44256,-87.21076,"HERMINE",2
"4826676","2016_126295",2016-09-04,28.7028,-81.3036,"HERMINE",2
"4826677","2016_126296",2016-09-04,28.53657,-82.51805,"HERMINE",2
"4826678","2016_126297",2016-09-04,26.75845,-80.0539,"HERMINE",2
"4826679","2016_126298",2016-09-04,25.78975,-80.14777,"HERMINE",2
"4826680","2016_126299",2016-09-04,29.16526,-81.03024,"HERMINE",2
"4826681","2016_126300",2016-09-04,24.55242,-81.77927,"HERMINE",2
"4826682","2016_126301",2016-09-04,28.6655,-81.23797,"HERMINE",2
"4826683","2016_126302",2016-09-04,28.55077,-81.30634,"HERMINE",2
"4826685","2016_126304",2016-09-04,25.84319,-80.12012,"HERMINE",2
"4826686","2016_126305",2016-09-04,28.23398,-82.19207,"HERMINE",2
"4826687","2016_126306",2016-09-04,28.46835,-82.51468,"HERMINE",2
"4826689","2016_126308",2016-09-04,28.01495,-82.40218,"HERMINE",2
"4826691","2016_126310",2016-09-04,26.30864,-81.81743,"HERMINE",2
"4826692","2016_126311",2016-09-04,28.54125,-81.30159,"HERMINE",2
"4826693","2016_126312",2016-09-04,28.52878,-81.26366,"HERMINE",2
"4826695","2016_126314",2016-09-04,25.58663,-80.35308,"HERMINE",2
"4826696","2016_126315",2016-09-04,26.28688,-80.08654,"HERMINE",2
